name_last,name_first,key_fangraphs,full_name
kanehl,rod,1006688,rod kanehl
kang,jung ho,17182,jung ho kang
kantlehner,erv,1006694,erv kantlehner
kaplan,al,-1,al kaplan
kaplan,howard,-1,howard kaplan
kapler,gabe,1256,gabe kapler
kappel,henry,1006695,henry kappel
kappel,joe,1006696,joe kappel
kaprielian,james,18331,james kaprielian
karchner,matt,1006697,matt karchner
kardow,paul,1006698,paul kardow
karger,ed,1006699,ed karger
karinchak,james,20151,james karinchak
karkovice,ron,1006700,ron karkovice
karl,andy,1006701,andy karl
karl,scott,1006703,scott karl
karlon,bill,1006702,bill karlon
karns,bill,1006704,bill karns
karns,nate,12638,nate karns
karnuth,jason,1162,jason karnuth
karow,marty,1006705,marty karow
karp,ryan,1006707,ryan karp
karpel,herb,1006706,herb karpel
karr,benn,1006708,benn karr
karros,eric,659,eric karros
karsay,steve,829,steve karsay
karst,john,1006709,john karst
karstens,jeff,5879,jeff karstens
kashiwada,takashi,1006710,takashi kashiwada
kasko,eddie,1006711,eddie kasko
kata,matt,1741,matt kata
katoh,gosuke,15697,gosuke katoh
katoll,jack,1006712,jack katoll
katt,ray,1006713,ray katt
katz,bob,1006714,bob katz
kauff,benny,1006715,benny kauff
kauffman,dick,1006716,dick kauffman
kaufman,curt,1006717,curt kaufman
kaufmann,tony,1006718,tony kaufmann
kavanagh,marty,1006722,marty kavanagh
kavanagh,charlie,1006720,charlie kavanagh
kavanagh,leo,1006721,leo kavanagh
kawakami,kenshin,9225,kenshin kawakami
kawasaki,munenori,13047,munenori kawasaki
kay,anthony,20387,anthony kay
kay,bill,1006723,bill kay
kaye,justin,1083,justin kaye
kazak,eddie,1006724,eddie kazak
kazanski,ted,1006725,ted kazanski
kazmar,sean,7349,sean kazmar
kazmir,scott,4897,scott kazmir
keagle,greg,1006726,greg keagle
kealey,steve,1006727,steve kealey
keane,w. l.,-1,w. l. keane
keane,johnny,-1,johnny keane
kearney,bob,1006728,bob kearney
kearns,tom,1006730,tom kearns
kearns,austin,332,austin kearns
kearns,teddy,1006729,teddy kearns
kearns,,-1,
kearse,eddie,1006731,eddie kearse
keas,ed,1006732,ed keas
keating,ray,1006735,ray keating
keating,walter,1006734,walter keating
keating,bob,1006733,bob keating
keatley,greg,1006736,greg keatley
keck,cactus,1006737,cactus keck
keedy,pat,1006738,pat keedy
keefe,john,1006742,john keefe
keefe,tim,1006743,tim keefe
keefe,bobby,1006739,bobby keefe
keefe,george,1006741,george keefe
keefe,dave,1006740,dave keefe
keegan,bob,1006744,bob keegan
keegan,ed,1006745,ed keegan
keeler,willie,1006747,willie keeler
keeley,burt,1006746,burt keeley
keeling,,-1,
keely,bob,1006748,bob keely
keen,bill,1006752,bill keen
keen,vic,1006756,vic keen
keenan,jimmie,1006750,jimmie keenan
keenan,jim,1006749,jim keenan
keenan,jack,1006751,jack keenan
keener,joe,1006755,joe keener
keener,jeff,1006754,jeff keener
keener,harry,1006753,harry keener
keerl,george,1006757,george keerl
keesey,jim,1006758,jim keesey
keeton,eugene,-1,eugene keeton
keeton,rickey,1006759,rickey keeton
keffer,frank,1006760,frank keffer
kehn,chet,1006761,chet kehn
keifer,katsy,1006762,katsy keifer
keisler,randy,830,randy keisler
keister,bill,1006763,bill keister
keister,wayne,-1,wayne keister
kekich,mike,1006764,mike kekich
kela,keone,14696,keone kela
kelb,george,1006765,george kelb
kelenic,jarred,22558,jarred kelenic
keliher,mickey,1006766,mickey keliher
kell,george,1006783,george kell
kell,skeeter,1006790,skeeter kell
kelleher,hal,1006774,hal kelleher
kelleher,frankie,1006771,frankie kelleher
kelleher,john,1006777,john kelleher
kelleher,duke,1006770,duke kelleher
kelleher,mick,1006779,mick kelleher
keller,charlie,1006768,charlie keller
keller,dave,-1,dave keller
keller,kris,473,kris keller
keller,kyle,18890,kyle keller
keller,ron,1006781,ron keller
keller,brad,15734,brad keller
keller,hal,1006775,hal keller
keller,mitch,17594,mitch keller
kellert,frank,1006772,frank kellert
kellett,al,1006767,al kellett
kellett,red,1006780,red kellett
kelley,shawn,7773,shawn kelley
kelley,joe,1006776,joe kelley
kelley,j. p.,-1,j. p. kelley
kelley,kevin,-1,kevin kelley
kelley,tom,1006782,tom kelley
kelley,dick,1006769,dick kelley
kelley,w. w.,-1,w. w. kelley
kelley,trevor,18454,trevor kelley
kelley,mike,1006778,mike kelley
kelley,harry,1006773,harry kelley
kelliher,frank,1006784,frank kelliher
kellner,alex,1006785,alex kellner
kellner,walt,1006786,walt kellner
kellogg,nate,1006789,nate kellogg
kellogg,bill,1006788,bill kellogg
kellogg,al,1006787,al kellogg
kellogg,jeff,-1,jeff kellogg
kellum,win,1006791,win kellum
kelly,w. h.,-1,w. h. kelly
kelly,billy,1006793,billy kelly
kelly,john,1006803,john kelly
kelly,michael,12791,michael kelly
kelly,kick,1006807,kick kelly
kelly,roberto,1006815,roberto kelly
kelly,joe,1006804,joe kelly
kelly,don,2216,don kelly
kelly,ty,7740,ty kelly
kelly,pat,1006812,pat kelly
kelly,carson,13620,carson kelly
kelly,george,1006799,george kelly
kelly,speed,1006816,speed kelly
kelly,kevin,-1,kevin kelly
kelly,joe,9761,joe kelly
kelly,ryan,4858,ryan kelly
kelly,ren,1006814,ren kelly
kelly,toss,-1,toss kelly
kelly,charlie,1006797,charlie kelly
kelly,herb,1006800,herb kelly
kelly,van,1006818,van kelly
kelly,ed,1006798,ed kelly
kelly,kenny,1084,kenny kelly
kelly,mike,1006809,mike kelly
kelly,red,1006813,red kelly
kelly,casey,9174,casey kelly
kelly,tom,1006817,tom kelly
kelly,zack,20349,zack kelly
kelly,bill,1006792,bill kelly
kelly,pat,1006810,pat kelly
kelly,john,1006802,john kelly
kelly,jim,1006801,jim kelly
kelly,william,-1,william kelly
kelly,bob,1006795,bob kelly
kelly,bill,1006794,bill kelly
kelly,bryan,1006796,bryan kelly
kelly,mike,-1,mike kelly
kelly,pat,1006811,pat kelly
kelly,merrill,11156,merrill kelly
kelly,joe,1006805,joe kelly
kelly,gene,-1,gene kelly
kelly,mike,1006808,mike kelly
kelly,king,1006806,king kelly
kelsey,,-1,
kelsey,billy,1006819,billy kelsey
kelso,bill,1006820,bill kelso
keltner,ken,1006821,ken keltner
kelton,david,285,david kelton
kelty,john,1006822,john kelty
kemmer,bill,1006823,bill kemmer
kemmerer,russ,1006824,russ kemmerer
kemmler,rudy,1006825,rudy kemmler
kemner,dutch,1006826,dutch kemner
kemp,george,-1,george kemp
kemp,ed,-1,ed kemp
kemp,gabby,-1,gabby kemp
kemp,tony,14894,tony kemp
kemp,matt,5631,matt kemp
kemp,steve,1006827,steve kemp
kemp,john,-1,john kemp
kendall,jason,993,jason kendall
kendall,fred,1006828,fred kendall
kenders,al,1006829,al kenders
kendrick,howie,4229,howie kendrick
kendrick,kyle,6230,kyle kendrick
kenna,eddie,1006831,eddie kenna
kenna,ed,1006830,ed kenna
kennard,dan,-1,dan kennard
kennedy,ray,1006847,ray kennedy
kennedy,vern,1006851,vern kennedy
kennedy,junior,1006845,junior kennedy
kennedy,john,1006844,john kennedy
kennedy,buddy,22505,buddy kennedy
kennedy,bob,1006835,bob kennedy
kennedy,monty,1006846,monty kennedy
kennedy,brickyard,1006836,brickyard kennedy
kennedy,kevin,-1,kevin kennedy
kennedy,joe,1217,joe kennedy
kennedy,bill,1006834,bill kennedy
kennedy,jim,-1,jim kennedy
kennedy,bill,1006833,bill kennedy
kennedy,ed,1006839,ed kennedy
kennedy,john,1006843,john kennedy
kennedy,charles,-1,charles kennedy
kennedy,terry,1006850,terry kennedy
kennedy,ian,6986,ian kennedy
kennedy,doc,1006837,doc kennedy
kennedy,sherman,1006848,sherman kennedy
kennedy,brett,17877,brett kennedy
kennedy,ed,1006838,ed kennedy
kennedy,adam,19,adam kennedy
kennedy,ted,1006849,ted kennedy
kennedy,jim,1006841,jim kennedy
kenney,jerry,1006840,jerry kenney
kenney,john,1006842,john kenney
kenney,art,1006832,art kenney
kensing,logan,6166,logan kensing
kent,maury,1006853,maury kent
kent,jeff,1119,jeff kent
kent,steve,1218,steve kent
kent,john,-1,john kent
kent,ed,1006852,ed kent
kenworthy,dick,1006855,dick kenworthy
kenworthy,duke,1006854,duke kenworthy
kenyon,harry,-1,harry kenyon
keough,marty,1006857,marty keough
keough,matt,1006858,matt keough
keough,joe,1006856,joe keough
kepler,max,12144,max kepler
keppel,bobby,2229,bobby keppel
keppinger,jeff,3856,jeff keppinger
kepshire,kurt,1006859,kurt kepshire
kerfeld,charlie,1006860,charlie kerfeld
keriazakos,gus,1006861,gus keriazakos
kerins,john,1006862,john kerins
kerlin,orie,1006864,orie kerlin
kern,bill,1006866,bill kern
kern,jim,1006868,jim kern
kernan,joe,1006865,joe kernan
kernek,george,1006867,george kernek
kerner,john,-1,john kerner
kerns,russ,1006869,russ kerns
kerr,john,1006874,john kerr
kerr,doc,1006872,doc kerr
kerr,mel,1006875,mel kerr
kerr,buddy,1006870,buddy kerr
kerr,ray,23809,ray kerr
kerr,dickey,1006871,dickey kerr
kerrigan,joe,1006873,joe kerrigan
kerry,,-1,
kershaw,clayton,2036,clayton kershaw
kershner,jason,1566,jason kershner
kerwin,dan,1006876,dan kerwin
kessinger,don,1006877,don kessinger
kessinger,keith,1006878,keith kessinger
kessler,,-1,
kessler,henry,1006879,henry kessler
kester,rick,1006880,rick kester
ketchum,fred,1006881,fred ketchum
ketchum,gus,1006882,gus ketchum
ketter,phil,1006883,phil ketter
keuchel,dallas,9434,dallas keuchel
keupper,henry,1006884,henry keupper
key,jimmy,1006885,jimmy key
keyes,robert,-1,robert keyes
keyser,brian,1006886,brian keyser
khalifa,sam,1006887,sam khalifa
kibbie,horace,1006888,horace kibbie
kibble,jack,1006889,jack kibble
kibler,john,-1,john kibler
kickham,mike,11618,mike kickham
kida,masao,1800,masao kida
kieboom,carter,19958,carter kieboom
kieboom,spencer,13300,spencer kieboom
kiecker,dana,1006890,dana kiecker
kiefer,joe,1006891,joe kiefer
kiefer,steve,1006893,steve kiefer
kiefer,mark,1006892,mark kiefer
kiekhefer,dean,10529,dean kiekhefer
kielty,bobby,736,bobby kielty
kiely,leo,1006895,leo kiely
kiely,john,1006894,john kiely
kienzle,bill,1006896,bill kienzle
kiermaier,kevin,11038,kevin kiermaier
kieschnick,brooks,389,brooks kieschnick
kieschnick,roger,5225,roger kieschnick
kiger,mark,4632,mark kiger
kikuchi,yusei,20633,yusei kikuchi
kilby,brad,9823,brad kilby
kilduff,pete,1006897,pete kilduff
kile,darryl,1163,darryl kile
kiley,john,1006898,john kiley
kilgus,paul,1006899,paul kilgus
kilhullen,pat,1006900,pat kilhullen
kilian,caleb,26213,caleb kilian
kilkenny,mike,1006901,mike kilkenny
killebrew,harmon,1006905,harmon killebrew
killeen,henry,1006906,henry killeen
killeen,evans,1006903,evans killeen
killefer,red,1006907,red killefer
killefer,bill,1006902,bill killefer
killen,frank,1006904,frank killen
killian,ed,1006908,ed killian
killilay,jack,1006909,jack killilay
kilome,franklyn,17861,franklyn kilome
kilroy,matt,1006910,matt kilroy
kilroy,mike,1006911,mike kilroy
kim,sun-woo,197,sun-woo kim
kim,kwang hyun,27458,kwang hyun kim
kim,hyun soo,18718,hyun soo kim
kim,byung-hyun,61,byung-hyun kim
kim,wendell,-1,wendell kim
kim,ha-seong,27506,ha-seong kim
kimball,shawn,-1,shawn kimball
kimball,cole,9480,cole kimball
kimball,gene,1006912,gene kimball
kimball,newt,1006913,newt kimball
kimber,sam,1006915,sam kimber
kimberlin,harry,1006914,harry kimberlin
kimble,dick,1006916,dick kimble
kimbrel,craig,6655,craig kimbrel
kimbro,henry,-1,henry kimbro
kimbrough,larry,-1,larry kimbrough
kime,hal,1006917,hal kime
kimm,bruce,1006918,bruce kimm
kimmick,wally,1006919,wally kimmick
kimsey,chad,1006920,chad kimsey
kinard,roosevelt,-1,roosevelt kinard
kindall,jerry,1006921,jerry kindall
kinder,ellis,1006922,ellis kinder
kindle,bill,-1,bill kindle
kiner,ralph,1006923,ralph kiner
kiner-falefa,isiah,16512,isiah kiner-falefa
king,lynn,1006936,lynn king
king,sam,1006942,sam king
king,,-1,
king,earnest,-1,earnest king
king,dolly,-1,dolly king
king,steve,1006944,steve king
king,charlie,-1,charlie king
king,lee,1006935,lee king
king,eric,1006929,eric king
king,marshall,1006937,marshall king
king,clyde,1006925,clyde king
king,jeff,1006931,jeff king
king,ray,693,ray king
king,brennan,-1,brennan king
king,chick,1006924,chick king
king,,-1,
king,lee,1006934,lee king
king,charles,-1,charles king
king,john,22051,john king
king,wilbert,-1,wilbert king
king,curtis,1006926,curtis king
king,richard,-1,richard king
king,mike,19853,mike king
king,nelson,1006941,nelson king
king,silver,1006943,silver king
king,kevin,1006933,kevin king
king,jim,1006932,jim king
king,bob,-1,bob king
king,hal,1006930,hal king
kingdon,wes,1006927,wes kingdon
kingery,scott,17975,scott kingery
kingery,mike,1006928,mike kingery
kingham,nick,11694,nick kingham
kingman,harry,1006940,harry kingman
kingman,dave,1006939,dave kingman
kingman,brian,1006938,brian kingman
kingsale,gene,1085,gene kingsale
kinkade,mike,660,mike kinkade
kinley,tyler,18297,tyler kinley
kinloch,billy,1006945,billy kinloch
kinnamon,bill,-1,bill kinnamon
kinney,dennis,1006946,dennis kinney
kinney,josh,3638,josh kinney
kinney,matt,737,matt kinney
kinney,walt,1006947,walt kinney
kinnunen,mike,1006948,mike kinnunen
kinsella,ed,1006950,ed kinsella
kinsella,bob,1006949,bob kinsella
kinsler,ian,6195,ian kinsler
kinsler,william,1006951,william kinsler
kinslow,tom,1006952,tom kinslow
kintzler,brandon,9939,brandon kintzler
kinzer,matt,1006953,matt kinzer
kinzie,walt,1006954,walt kinzie
kinzy,harry,1006955,harry kinzy
kipnis,jason,9776,jason kipnis
kipp,eden,-1,eden kipp
kipp,fred,1006959,fred kipp
kipper,bob,1006956,bob kipper
kipper,thornton,1006958,thornton kipper
kippert,ed,1006957,ed kippert
kirby,clay,1006960,clay kirby
kirby,wayne,1006964,wayne kirby
kirby,george,25436,george kirby
kirby,jim,1006961,jim kirby
kirby,larue,1006963,larue kirby
kirby,ken,-1,ken kirby
kirby,,-1,
kirby,john,1006962,john kirby
kircher,mike,1006965,mike kircher
kirilloff,alex,20325,alex kirilloff
kirk,alejandro,22581,alejandro kirk
kirk,tom,1006971,tom kirk
kirk,bill,1006966,bill kirk
kirke,jay,1006967,jay kirke
kirkland,willie,1006968,willie kirkland
kirkman,michael,9877,michael kirkman
kirkpatrick,enos,1006970,enos kirkpatrick
kirkpatrick,ed,1006969,ed kirkpatrick
kirksey,ivy,-1,ivy kirksey
kirkwood,don,1006972,don kirkwood
kirrene,joe,1006973,joe kirrene
kirsch,harry,1006974,harry kirsch
kiser,garland,1006975,garland kiser
kish,ernie,1006976,ernie kish
kisinger,rube,1006977,rube kisinger
kison,bruce,1006978,bruce kison
kissell,george,-1,george kissell
kissinger,bill,1006979,bill kissinger
kitson,frank,1006981,frank kitson
kitsos,chris,1006980,chris kitsos
kittle,hub,-1,hub kittle
kittle,ron,1006982,ron kittle
kittredge,andrew,12828,andrew kittredge
kittridge,malachi,1006983,malachi kittridge
kivlehan,patrick,13910,patrick kivlehan
klaerner,hugo,1006984,hugo klaerner
klages,fred,1006985,fred klages
klassen,danny,1455,danny klassen
klaus,bobby,1006987,bobby klaus
klaus,billy,1006986,billy klaus
klawitter,al,1006988,al klawitter
klawitter,tom,1006989,tom klawitter
klee,ollie,1006990,ollie klee
klein,gus,-1,gus klein
klein,phil,12675,phil klein
klein,chuck,1006991,chuck klein
klein,lou,1006993,lou klein
kleine,hal,1006992,hal kleine
kleinhans,ted,1006996,ted kleinhans
kleinke,norbert,1006994,norbert kleinke
kleinow,red,1006995,red kleinow
klem,bill,-1,bill klem
klemm,jay,-1,jay klemm
klepfer,ed,1006997,ed klepfer
klesko,ryan,1041,ryan klesko
kleven,jay,1006998,jay kleven
klieman,ed,1006999,ed klieman
klimchock,lou,1007000,lou klimchock
klimkowski,ron,1007001,ron klimkowski
kline,branden,14101,branden kline
kline,ron,1007004,ron kline
kline,steve,1007005,steve kline
kline,steve,1164,steve kline
kline,bob,1007002,bob kline
kline,bobby,1007003,bobby kline
kling,rudy,1007010,rudy kling
kling,bill,1007006,bill kling
kling,johnny,1007008,johnny kling
klingenbeck,scott,1007011,scott klingenbeck
klinger,joe,1007009,joe klinger
klinger,bob,1007007,bob klinger
klink,joe,1007012,joe klink
klippstein,johnny,1007013,johnny klippstein
klobedanz,fred,1007014,fred klobedanz
klobosits,gabe,19881,gabe klobosits
klopp,stan,1007015,stan klopp
kloza,john,1007016,john kloza
kluber,corey,2429,corey kluber
klugmann,joe,1007017,joe klugmann
klumpp,elmer,1007018,elmer klumpp
klusman,billy,1007019,billy klusman
kluszewski,ted,1007020,ted kluszewski
klutts,mickey,1007022,mickey klutts
kluttz,clyde,1007021,clyde kluttz
kmak,joe,1007023,joe kmak
knabe,otto,1007024,otto knabe
knackert,brent,1007025,brent knackert
knapp,rick,-1,rick knapp
knapp,andrew,14942,andrew knapp
knapp,chris,1007026,chris knapp
knaupp,cotton,1007027,cotton knaupp
knauss,jim,-1,jim knauss
knauss,frank,1007028,frank knauss
knebel,corey,15010,corey knebel
knehr,reiss,21541,reiss knehr
kneisch,rudy,1007029,rudy kneisch
knell,phil,1007030,phil knell
knepper,charlie,1007032,charlie knepper
knepper,bob,1007031,bob knepper
knerr,lou,1007033,lou knerr
knetzer,elmer,1007034,elmer knetzer
knicely,alan,1007035,alan knicely
knickerbocker,bill,1007037,bill knickerbocker
knickerbocker,austin,1007036,austin knickerbocker
kniffin,chuck,-1,chuck kniffin
knight,dusten,16537,dusten knight
knight,george,1007038,george knight
knight,joe,1007040,joe knight
knight,ray,1007043,ray knight
knight,dave,-1,dave knight
knight,lon,1007042,lon knight
knight,brandon,831,brandon knight
knight,john,1007041,john knight
knight,brian,-1,brian knight
knight,jack,1007039,jack knight
knisely,pete,1007044,pete knisely
knizner,andrew,19514,andrew knizner
knoblauch,chuck,609,chuck knoblauch
knode,mike,1007045,mike knode
knode,ray,1007046,ray knode
knoedler,justin,2223,justin knoedler
knoll,punch,1007048,punch knoll
knolls,hub,1007047,hub knolls
knoop,bobby,1007049,bobby knoop
knorr,randy,1007050,randy knorr
knothe,george,1007052,george knothe
knothe,fritz,1007051,fritz knothe
knott,jack,1007053,jack knott
knott,eric,62,eric knott
knott,jon,3942,jon knott
knotts,joe,1007054,joe knotts
knotts,gary,1428,gary knotts
knouff,ed,1007055,ed knouff
knowles,jimmy,1007059,jimmy knowles
knowles,darold,1007058,darold knowles
knowlson,tom,1007060,tom knowlson
knowlton,bill,1007057,bill knowlton
knox,cliff,1007062,cliff knox
knox,andy,1007061,andy knox
knox,john,1007063,john knox
knudsen,kurt,1007064,kurt knudsen
knudson,mark,1007065,mark knudson
knudson,guido,12669,guido knudson
koback,nick,1007066,nick koback
kobayashi,masahide,3276,masahide kobayashi
kobel,kevin,1007067,kevin kobel
kobernus,jeff,9591,jeff kobernus
koch,billy,924,billy koch
koch,alan,1007068,alan koch
koch,barney,1007069,barney koch
koch,matt,13420,matt koch
kocher,brad,1007070,brad kocher
koecher,dick,1007071,dick koecher
koegel,pete,1007072,pete koegel
koehler,ben,1007073,ben koehler
koehler,tom,6570,tom koehler
koehler,pip,1007074,pip koehler
koelling,brian,1007075,brian koelling
koenecke,len,1007076,len koenecke
koenig,fred,-1,fred koenig
koenig,mark,1007077,mark koenig
koenig,jared,27517,jared koenig
koenigsmark,will,1007078,will koenigsmark
koerner,brody,17748,brody koerner
koestner,elmer,1007079,elmer koestner
kohler,henry,1007080,henry kohler
kohlman,joe,1007081,joe kohlman
kohlmeier,ryan,1007082,ryan kohlmeier
kohn,michael,8505,michael kohn
kokos,dick,1007083,dick kokos
kolarek,adam,10843,adam kolarek
kolb,eddie,1007085,eddie kolb
kolb,brandon,1007084,brandon kolb
kolb,gary,1007086,gary kolb
kolb,danny,1257,danny kolb
kolloway,don,1007087,don kolloway
kolozsvary,mark,21304,mark kolozsvary
kolp,ray,1007088,ray kolp
kolseth,karl,1007089,karl kolseth
kolstad,hal,1007090,hal kolstad
komatsu,erik,8039,erik komatsu
komine,shane,4754,shane komine
